Date,Bajaj Auto Ltd.,Bajaj Holdings & Investment Ltd.,Bank of Baroda,Bharat Electronics Ltd.,Bharat Petroleum Corporation Ltd. 
2016-04-20,2532.800048828125,1507.4000244140625,152.64999389648438,36.30757522583008,318.0833435058594
2016-04-21,2496.449951171875,1499.449951171875,157.75,35.43333435058594,323.5833435058594
2016-04-22,2522.14990234375,1482.6500244140625,161.9499969482422,35.436363220214844,321.9666748046875
2016-04-25,2543.75,1477.449951171875,157.85000610351562,35.51515197753906,326.1000061035156
2016-04-26,2548.10009765625,1467.3499755859375,161.6999969482422,36.10151672363281,325.26666259765625
2016-04-27,2548.25,1455.800048828125,161.0500030517578,36.745452880859375,327.45001220703125
2016-04-28,2487.5,1434.0999755859375,160.5500030517578,35.86969757080078,320.9166564941406
2016-04-29,2491.949951171875,1438.949951171875,157.89999389648438,35.81363677978516,326.0
2016-05-02,2477.949951171875,1442.0999755859375,155.5,35.97575759887695,323.1833190917969
2016-05-03,2462.85009765625,1435.0,152.89999389648438,35.633331298828125,317.9666748046875
2016-05-04,2460.300048828125,1419.3499755859375,148.64999389648438,34.75151443481445,315.6833190917969
2016-05-05,2453.300048828125,1409.6500244140625,148.6999969482422,34.74242401123047,312.9333190917969
2016-05-06,2435.199951171875,1434.5999755859375,150.60000610351562,34.6106071472168,313.0666809082031
2016-05-09,2527.14990234375,1430.300048828125,155.14999389648438,34.92424011230469,312.3333435058594
2016-05-10,2530.050048828125,1488.0999755859375,157.39999389648438,35.443939208984375,309.1166687011719
2016-05-11,2517.25,1478.5999755859375,156.85000610351562,35.074241638183594,306.51666259765625
2016-05-12,2549.050048828125,1511.4000244140625,157.64999389648438,35.15303039550781,308.8166809082031
2016-05-13,2517.699951171875,1520.199951171875,155.10000610351562,34.81515121459961,309.26666259765625
2016-05-16,2512.10009765625,1538.25,142.3000030517578,34.3863639831543,307.5666809082031
2016-05-17,2506.550048828125,1515.0,141.89999389648438,34.31969451904297,315.1000061035156
2016-05-18,2461.699951171875,1534.050048828125,142.39999389648438,34.84394073486328,311.0333251953125
2016-05-19,2435.449951171875,1509.949951171875,137.1999969482422,33.87272644042969,314.4166564941406
2016-05-20,2453.0,1481.800048828125,135.0500030517578,33.33636474609375,306.8333435058594
2016-05-23,2421.800048828125,1493.699951171875,131.8000030517578,33.292423248291016,307.29998779296875
2016-05-24,2379.39990234375,1507.6500244140625,129.8000030517578,33.603031158447266,298.6499938964844
2016-05-25,2475.300048828125,1501.75,133.1999969482422,33.6106071472168,305.79998779296875
2016-05-26,2505.14990234375,1530.5999755859375,134.85000610351562,34.060604095458984,308.9333190917969
2016-05-27,2563.699951171875,1532.949951171875,138.60000610351562,35.849998474121094,337.3333435058594
2016-05-30,2607.14990234375,1517.300048828125,138.39999389648438,36.10151672363281,333.1499938964844
2016-05-31,2618.35009765625,1527.699951171875,142.8000030517578,35.70454406738281,326.8333435058594
2016-06-01,2603.800048828125,1518.050048828125,138.75,35.04545211791992,329.0333251953125
2016-06-02,2594.949951171875,1522.0,141.5500030517578,35.28636169433594,334.3666687011719
2016-06-03,2639.199951171875,1507.050048828125,140.1999969482422,34.64545440673828,337.5
2016-06-06,2630.0,1545.0,143.4499969482422,35.95000076293945,331.4166564941406
2016-06-07,2640.75,1540.449951171875,145.39999389648438,36.8893928527832,325.4166564941406
2016-06-08,2632.35009765625,1541.3499755859375,147.9499969482422,39.06666564941406,326.7166748046875
2016-06-09,2592.35009765625,1548.300048828125,149.0500030517578,38.23181915283203,332.4833374023437
2016-06-10,2579.949951171875,1550.25,146.3000030517578,38.35454559326172,328.95001220703125
2016-06-13,2583.75,1542.3499755859375,146.10000610351562,37.75454330444336,336.2166748046875
2016-06-14,2560.75,1529.800048828125,148.8000030517578,37.675758361816406,330.3833312988281
2016-06-15,2603.550048828125,1534.449951171875,151.8000030517578,38.16818237304688,337.0
2016-06-16,2567.10009765625,1534.6500244140625,151.60000610351562,38.4636344909668,337.1666564941406
2016-06-17,2581.39990234375,1554.699951171875,150.60000610351562,38.10303115844727,334.9833374023437
2016-06-20,2617.89990234375,1578.4000244140625,151.64999389648438,38.93181610107422,334.9333190917969
2016-06-21,2636.25,1590.949951171875,149.89999389648438,38.89848327636719,336.1833190917969
2016-06-22,2632.14990234375,1596.1500244140625,149.10000610351562,38.32272720336914,336.45001220703125
2016-06-23,2652.0,1565.1500244140625,152.1999969482422,38.61817932128906,341.2833251953125
2016-06-24,2678.800048828125,1542.8499755859375,147.14999389648438,37.8242416381836,337.8166809082031
2016-06-27,2648.449951171875,1564.5,151.85000610351562,38.10908889770508,346.0666809082031
2016-06-28,2624.39990234375,1585.3499755859375,154.39999389648438,37.84545516967773,350.5666809082031
2016-06-29,2645.85009765625,1637.5999755859375,153.89999389648438,38.503028869628906,351.45001220703125
2016-06-30,2689.949951171875,1665.1500244140625,153.9499969482422,38.396968841552734,357.3833312988281
2016-07-01,2671.25,1681.050048828125,156.60000610351562,38.53787612915039,363.98333740234375
2016-07-04,2652.800048828125,1673.550048828125,159.8000030517578,38.621212005615234,368.7166748046875
2016-07-05,2612.14990234375,1620.4000244140625,159.4499969482422,38.62727355957031,365.98333740234375
2016-07-07,2610.550048828125,1607.3499755859375,158.14999389648438,38.48181915283203,371.3666687011719
2016-07-08,2604.60009765625,1600.949951171875,154.75,38.13030242919922,371.5666809082031
2016-07-11,2649.050048828125,1659.0999755859375,162.35000610351562,38.12272644042969,377.76666259765625
2016-07-12,2651.800048828125,1631.050048828125,160.75,38.23636245727539,373.51666259765625
2016-07-13,2657.10009765625,1625.0,160.14999389648438,37.76666641235352,363.73333740234375
2016-07-14,2665.10009765625,1618.949951171875,163.6999969482422,38.75606155395508,368.9333190917969
2016-07-15,2695.60009765625,1613.25,164.25,37.95909118652344,369.8333435058594
2016-07-18,2755.35009765625,1631.25,159.0500030517578,37.66818237304688,370.76666259765625
2016-07-19,2758.85009765625,1626.0999755859375,158.3000030517578,37.62272644042969,381.4333190917969
2016-07-20,2779.35009765625,1661.699951171875,157.5500030517578,37.86817932128906,383.0
2016-07-21,2770.60009765625,1705.550048828125,152.25,37.50151443481445,384.1666564941406
2016-07-22,2720.60009765625,1788.8499755859375,150.6999969482422,37.45757675170898,388.7999877929688
2016-07-25,2700.85009765625,1808.5999755859373,155.85000610351562,37.68939208984375,395.6666564941406
2016-07-26,2673.949951171875,1829.75,153.8000030517578,37.1621208190918,392.23333740234375
2016-07-27,2670.14990234375,1844.550048828125,154.85000610351562,36.943939208984375,392.3333435058594
2016-07-28,2660.5,1799.949951171875,154.5,37.003028869628906,389.2000122070313
2016-07-29,2700.800048828125,1807.699951171875,151.6999969482422,37.45151519775391,395.1000061035156
2016-08-01,2736.14990234375,1838.699951171875,147.5,37.59696960449219,396.3999938964844
2016-08-02,2747.64990234375,1788.199951171875,151.14999389648438,37.5621223449707,386.23333740234375
2016-08-03,2714.85009765625,1781.5999755859375,148.85000610351562,37.47121047973633,381.9333190917969
2016-08-04,2744.0,1801.4000244140625,155.75,37.301513671875,379.5333251953125
2016-08-05,2862.10009765625,1800.800048828125,157.64999389648438,38.1621208190918,391.0333251953125
2016-08-08,2871.449951171875,1818.300048828125,157.5,37.646968841552734,404.5
2016-08-09,2866.800048828125,1808.25,158.4499969482422,37.625755310058594,397.1000061035156
2016-08-10,2856.0,1798.199951171875,160.39999389648438,37.33030319213867,389.0333251953125
2016-08-11,2846.35009765625,1814.5999755859373,145.9499969482422,36.70000076293945,397.8999938964844
2016-08-12,2868.699951171875,1816.449951171875,149.60000610351562,37.23484802246094,386.6333312988281
2016-08-16,2883.050048828125,1808.9000244140625,149.5500030517578,37.44848251342773,397.6000061035156
2016-08-17,2939.64990234375,1797.4000244140625,151.35000610351562,37.589393615722656,391.5666809082031
2016-08-18,2946.10009765625,1791.75,154.5,37.150001525878906,391.3999938964844
2016-08-19,2933.199951171875,1810.199951171875,161.64999389648438,37.26060485839844,395.4666748046875
2016-08-22,2924.89990234375,1790.5999755859375,160.0500030517578,37.042423248291016,398.3333435058594
2016-08-23,2878.800048828125,1785.449951171875,164.3000030517578,36.98787689208984,384.0666809082031
2016-08-24,2869.699951171875,1780.8499755859375,163.14999389648438,37.21212005615234,387.8333435058594
2016-08-25,2862.39990234375,1798.25,161.9499969482422,36.53939437866211,398.8333435058594
2016-08-26,2858.25,1806.9000244140625,158.3000030517578,36.94545364379883,397.1666564941406
2016-08-29,2887.85009765625,1791.25,160.0500030517578,36.81515121459961,399.2000122070313
2016-08-30,2978.89990234375,1799.8499755859375,164.14999389648438,36.9378776550293,405.5
2016-08-31,2978.5,1808.25,162.9499969482422,36.98333358764648,401.73333740234375
2016-09-01,2999.0,1820.949951171875,161.25,37.11515045166016,391.2000122070313
2016-09-02,2998.050048828125,1869.75,166.35000610351562,36.93939208984375,391.1666564941406
2016-09-06,3004.800048828125,1868.5999755859373,169.5,36.76515197753906,399.0666809082031
2016-09-07,2985.800048828125,1866.800048828125,174.8000030517578,36.6651496887207,393.2000122070313
2016-09-08,3088.699951171875,1895.550048828125,174.75,36.443939208984375,391.4666748046875
2016-09-09,3036.449951171875,1868.0999755859373,171.9499969482422,36.70302963256836,392.3666687011719
2016-09-12,2954.89990234375,1831.800048828125,161.75,36.3606071472168,377.26666259765625
2016-09-14,2971.550048828125,1843.050048828125,168.3000030517578,36.128787994384766,383.5666809082031
2016-09-15,2931.75,1864.0,166.60000610351562,36.94696807861328,378.76666259765625
2016-09-16,2981.60009765625,1796.6500244140625,164.75,36.7242431640625,385.2999877929688
2016-09-19,2945.85009765625,1843.5999755859373,166.4499969482422,37.44091033935547,390.1333312988281
2016-09-20,2886.949951171875,1839.949951171875,166.6999969482422,37.51363754272461,390.5
2016-09-21,2902.64990234375,1849.949951171875,164.35000610351562,37.73484802246094,391.2000122070313
2016-09-22,2926.75,1840.0999755859373,169.4499969482422,38.07121276855469,399.2000122070313
2016-09-23,2929.64990234375,1872.0,169.14999389648438,38.22272872924805,403.1000061035156
2016-09-26,2891.60009765625,1880.25,166.35000610351562,38.3378791809082,414.9666748046875
2016-09-27,2875.800048828125,1905.050048828125,164.0,38.778785705566406,407.1666564941406
2016-09-28,2913.89990234375,1950.0,168.4499969482422,38.81666564941406,410.8666687011719
2016-09-29,2846.39990234375,1905.0,161.89999389648438,37.34242248535156,406.76666259765625
2016-09-30,2827.60009765625,1909.5999755859373,167.39999389648438,37.71969604492188,408.3999938964844
2016-10-03,2880.89990234375,1938.199951171875,168.89999389648438,38.57272720336914,418.5
2016-10-04,2894.199951171875,1991.699951171875,169.85000610351562,38.47878646850586,424.9666748046875
2016-10-05,2857.949951171875,2130.39990234375,169.4499969482422,38.5742416381836,433.26666259765625
2016-10-06,2823.050048828125,2094.75,164.5,38.54999923706055,447.1333312988281
2016-10-07,2883.5,2053.800048828125,163.85000610351562,38.4121208190918,442.3666687011719
2016-10-10,2876.39990234375,2005.800048828125,161.9499969482422,38.0,438.5333251953125
2016-10-13,2825.25,2018.449951171875,154.25,37.70000076293945,438.0666809082031
2016-10-14,2798.300048828125,2086.85009765625,153.9499969482422,38.46969604492188,444.5666809082031
2016-10-17,2753.85009765625,2100.0,150.9499969482422,38.32575607299805,439.3999938964844
2016-10-18,2792.64990234375,2106.60009765625,155.6999969482422,38.84090805053711,437.8333435058594
2016-10-19,2787.949951171875,2106.60009765625,155.39999389648438,38.5621223449707,440.3999938964844
2016-10-20,2796.550048828125,2131.699951171875,157.4499969482422,38.66363525390625,441.4333190917969
2016-10-21,2802.35009765625,2172.60009765625,156.10000610351562,38.306060791015625,445.5
2016-10-24,2790.0,2155.0,158.39999389648438,38.44091033935547,457.4666748046875
2016-10-25,2801.550048828125,2169.14990234375,156.5500030517578,38.43181610107422,456.9666748046875
2016-10-26,2823.949951171875,2159.14990234375,155.14999389648438,38.1651496887207,450.7000122070313
2016-10-27,2761.5,2140.0,153.0500030517578,38.16363525390625,451.0666809082031
2016-10-28,2848.10009765625,2177.39990234375,156.25,39.430301666259766,446.0333251953125
2016-11-01,2825.60009765625,2190.699951171875,155.3000030517578,40.30908966064453,450.76666259765625
2016-11-02,2818.800048828125,2202.39990234375,150.0,39.45000076293945,440.1000061035156
2016-11-03,2829.85009765625,2195.0,146.5500030517578,39.556060791015625,429.3666687011719
2016-11-04,2814.300048828125,2190.10009765625,142.5500030517578,39.3893928527832,429.0
2016-11-07,2824.10009765625,2122.39990234375,148.0500030517578,39.45454406738281,440.0666809082031
2016-11-08,2865.0,2187.050048828125,148.9499969482422,39.97878646850586,440.3666687011719
2016-11-09,2778.550048828125,2067.449951171875,151.1999969482422,39.50454330444336,439.9666748046875
2016-11-10,2726.60009765625,2149.75,165.0,41.31515121459961,443.0333251953125
2016-11-11,2647.60009765625,2119.89990234375,160.5,39.45757675170898,433.0666809082031
2016-11-15,2576.10009765625,2011.550048828125,174.3000030517578,39.06969451904297,429.0666809082031
2016-11-16,2605.64990234375,1975.5999755859373,173.39999389648438,39.58636474609375,422.76666259765625
2016-11-17,2549.800048828125,1919.4000244140625,174.75,39.84090805053711,423.6666564941406
2016-11-18,2574.800048828125,1902.199951171875,176.9499969482422,39.633331298828125,428.3666687011719
2016-11-21,2524.39990234375,1852.4000244140625,161.10000610351562,38.73181915283203,422.5666809082031
2016-11-22,2599.5,1924.1500244140625,163.1999969482422,39.400001525878906,427.26666259765625
2016-11-23,2600.35009765625,1999.800048828125,162.10000610351562,39.21515274047852,422.6000061035156
2016-11-24,2630.89990234375,2122.14990234375,167.0500030517578,39.34848403930664,425.3999938964844
2016-11-25,2613.050048828125,2041.0999755859373,167.89999389648438,39.53787612915039,426.26666259765625
2016-11-28,2637.0,2073.35009765625,163.0500030517578,41.97272872924805,434.2000122070313
2016-11-29,2664.14990234375,2103.300048828125,161.5,42.64545440673828,429.2000122070313
2016-11-30,2685.14990234375,2135.449951171875,164.14999389648438,43.60757446289063,429.2999877929688
2016-12-01,2694.89990234375,2053.35009765625,161.60000610351562,43.45151519775391,419.26666259765625
2016-12-02,2701.35009765625,2018.75,161.10000610351562,43.00151443481445,405.4333190917969
2016-12-05,2740.75,1976.4000244140625,162.5,43.37727355957031,402.7999877929688
2016-12-06,2733.300048828125,2027.0999755859373,162.3000030517578,44.14545440673828,408.6333312988281
2016-12-07,2699.050048828125,2009.699951171875,157.5,44.19696807861328,421.4333190917969
2016-12-08,2778.60009765625,2039.550048828125,158.5,44.85606002807617,425.3666687011719
2016-12-09,2720.14990234375,2014.25,162.0500030517578,45.7136344909668,423.1000061035156
2016-12-12,2655.14990234375,2037.4000244140625,158.89999389648438,45.628787994384766,407.8999938964844
2016-12-13,2659.14990234375,1996.8499755859373,160.39999389648438,44.65605926513672,419.1000061035156
2016-12-14,2648.5,1994.199951171875,158.35000610351562,43.17727279663086,413.73333740234375
2016-12-15,2670.64990234375,1946.9000244140625,159.89999389648438,43.6136360168457,410.4333190917969
2016-12-16,2659.5,1931.199951171875,159.64999389648438,43.78636169433594,407.3999938964844
2016-12-19,2642.10009765625,1898.3499755859373,159.35000610351562,43.62272644042969,407.8999938964844
2016-12-20,2585.949951171875,1843.4000244140625,155.75,42.78939437866211,408.0333251953125
2016-12-21,2585.25,1840.3499755859373,157.5,42.84394073486328,409.2000122070313
2016-12-22,2564.14990234375,1796.800048828125,155.0500030517578,42.25,407.1666564941406
2016-12-23,2618.800048828125,1806.8499755859373,153.0,41.96818161010742,407.26666259765625
2016-12-26,2600.699951171875,1767.199951171875,147.35000610351562,41.09696960449219,401.5
2016-12-27,2633.800048828125,1757.8499755859375,149.89999389648438,41.58030319213867,410.3666687011719
2016-12-28,2633.14990234375,1767.8499755859375,150.14999389648438,41.18181610107422,410.1000061035156
2016-12-29,2651.449951171875,1810.699951171875,151.5,41.443939208984375,426.4333190917969
2016-12-30,2632.199951171875,1819.3499755859373,153.39999389648438,41.66818237304688,423.6666564941406
2017-01-02,2598.5,1825.6500244140625,148.89999389648438,41.378787994384766,427.0
2017-01-03,2619.199951171875,1840.75,148.60000610351562,43.125755310058594,433.7000122070313
2017-01-04,2684.10009765625,1838.449951171875,148.0,43.400001525878906,436.9666748046875
2017-01-05,2723.35009765625,1862.5,150.9499969482422,43.3863639831543,448.4666748046875
2017-01-06,2707.35009765625,1891.800048828125,153.25,42.77727127075195,443.23333740234375
2017-01-09,2723.14990234375,1903.8499755859373,152.8000030517578,44.06666564941406,435.3999938964844
2017-01-10,2740.75,1910.5,152.9499969482422,45.80908966064453,440.2000122070313
2017-01-11,2718.550048828125,1918.949951171875,159.60000610351562,46.292423248291016,440.6000061035156
2017-01-12,2737.14990234375,1886.949951171875,158.6999969482422,46.99696731567383,439.5333251953125
2017-01-13,2708.550048828125,1899.3499755859373,157.75,46.32272720336914,438.4333190917969
2017-01-16,2721.64990234375,1897.5999755859373,159.60000610351562,46.35151672363281,445.3999938964844
2017-01-17,2728.89990234375,1911.8499755859373,159.0500030517578,45.900001525878906,443.2999877929688
2017-01-18,2699.699951171875,1889.9000244140625,158.85000610351562,45.81666564941406,436.9666748046875
2017-01-19,2695.300048828125,1880.5,160.10000610351562,45.15151596069336,449.26666259765625
2017-01-20,2701.050048828125,1882.449951171875,154.35000610351562,44.693939208984375,443.1666564941406
2017-01-23,2706.5,1874.800048828125,154.1999969482422,45.88787841796875,451.3666687011719
2017-01-24,2798.949951171875,1891.75,156.0500030517578,46.05908966064453,454.9333190917969
2017-01-25,2849.64990234375,1927.5999755859373,161.9499969482422,45.892425537109375,474.1333312988281
2017-01-27,2854.10009765625,1929.6500244140625,167.6999969482422,46.69242477416992,469.8333435058594
2017-01-30,2825.050048828125,1933.8499755859373,167.75,48.02727127075195,469.76666259765625
2017-01-31,2833.449951171875,1999.449951171875,165.14999389648438,46.66666412353516,454.4333190917969
2017-02-01,2854.14990234375,2043.699951171875,173.0500030517578,47.52727127075195,461.8333435058594
2017-02-02,2807.449951171875,2057.75,177.64999389648438,46.839393615722656,467.9333190917969
2017-02-03,2808.10009765625,2026.550048828125,186.4499969482422,46.798484802246094,465.73333740234375
2017-02-06,2799.39990234375,2086.75,184.6000061035156,46.5742416381836,470.23333740234375
2017-02-07,2769.800048828125,2033.0999755859373,187.0500030517578,47.425758361816406,477.76666259765625
2017-02-08,2781.89990234375,2049.550048828125,187.0,47.4378776550293,480.3333435058594
2017-02-09,2784.300048828125,2058.550048828125,184.0500030517578,47.404544830322266,484.5666809082031
2017-02-10,2800.800048828125,2040.3499755859373,188.0500030517578,46.78484725952149,477.0333251953125
2017-02-13,2806.5,2031.6500244140625,168.8000030517578,46.26060485839844,476.3666687011719
2017-02-14,2778.10009765625,2027.0999755859373,168.8000030517578,45.75454330444336,461.3666687011719
2017-02-15,2789.60009765625,2037.550048828125,163.1999969482422,46.19848251342773,449.7999877929688
2017-02-16,2783.64990234375,2056.10009765625,166.0500030517578,46.25454330444336,446.26666259765625
2017-02-17,2778.89990234375,2032.1500244140625,166.14999389648438,46.29393768310547,452.6666564941406
2017-02-20,2791.5,2031.949951171875,168.85000610351562,46.54090881347656,466.8333435058594
2017-02-21,2799.25,2030.199951171875,169.3000030517578,47.2757568359375,469.2999877929688
2017-02-22,2799.75,2030.949951171875,167.6999969482422,45.77424240112305,476.2000122070313
2017-02-23,2814.10009765625,2062.449951171875,168.14999389648438,45.61969757080078,478.4333190917969
2017-02-27,2795.050048828125,2052.699951171875,164.39999389648438,45.69848251342773,471.7999877929688
2017-02-28,2755.89990234375,2064.699951171875,165.3000030517578,45.92727279663086,446.7000122070313
2017-03-01,2769.0,2105.449951171875,165.35000610351562,46.09545516967773,439.6333312988281
2017-03-02,2832.050048828125,2106.050048828125,161.60000610351562,45.55757522583008,423.4333190917969
2017-03-03,2832.800048828125,2096.800048828125,159.9499969482422,45.29697036743164,421.8666687011719
2017-03-06,2883.10009765625,2102.0,160.85000610351562,46.36666488647461,425.0333251953125
2017-03-07,2879.449951171875,2128.85009765625,160.35000610351562,46.378787994384766,430.6000061035156
2017-03-08,2869.949951171875,2107.35009765625,159.25,46.10151672363281,426.0
2017-03-09,2870.699951171875,2106.449951171875,159.4499969482422,47.10454559326172,421.3333435058594
2017-03-10,2864.550048828125,2070.0,159.0,47.50454330444336,415.5666809082031
2017-03-14,2866.699951171875,2076.75,161.0,47.633331298828125,424.4666748046875
2017-03-15,2873.10009765625,2075.800048828125,166.5,47.56515121459961,424.3333435058594
2017-03-16,2936.39990234375,2109.75,168.5500030517578,50.04545211791992,431.8333435058594
2017-03-17,2912.5,2110.89990234375,164.89999389648438,48.96969604492188,428.0666809082031
2017-03-20,2923.550048828125,2105.14990234375,165.60000610351562,49.24242401123047,429.0666809082031
2017-03-21,2906.85009765625,2099.10009765625,162.85000610351562,48.33333206176758,427.9333190917969
2017-03-22,2853.800048828125,2056.89990234375,161.60000610351562,46.60606002807617,430.0
2017-03-23,2865.949951171875,2055.050048828125,162.1999969482422,47.6363639831543,436.7000122070313
2017-03-24,2843.0,2055.85009765625,169.0500030517578,47.1363639831543,433.1333312988281
2017-03-27,2808.39990234375,2064.0,172.3000030517578,48.121212005615234,428.76666259765625
2017-03-28,2824.85009765625,2107.699951171875,173.89999389648438,48.0,430.6333312988281
2017-03-29,2831.10009765625,2105.75,173.5,47.16666412353516,428.73333740234375
2017-03-30,2822.85009765625,2101.35009765625,173.64999389648438,46.5,427.1000061035156
2017-03-31,2805.449951171875,2163.949951171875,172.9499969482422,47.5,433.23333740234375
2017-04-03,2783.60009765625,2168.25,172.39999389648438,48.45454406738281,425.6000061035156
2017-04-05,2760.85009765625,2144.300048828125,174.5500030517578,48.89393997192383,425.1666564941406
2017-04-06,2806.300048828125,2133.550048828125,174.89999389648438,50.15151596069336,430.7999877929688
2017-04-07,2830.449951171875,2128.199951171875,168.64999389648438,50.80302810668945,450.23333740234375
2017-04-10,2837.0,2139.14990234375,171.10000610351562,52.09090805053711,466.8666687011719
2017-04-11,2822.449951171875,2132.85009765625,174.6999969482422,53.51515197753906,473.6000061035156
2017-04-12,2839.5,2119.35009765625,172.35000610351562,52.92424011230469,478.2000122070313
2017-04-13,2848.14990234375,2140.300048828125,175.64999389648438,51.5,487.3999938964844
2017-04-17,2852.14990234375,2123.550048828125,175.9499969482422,51.84848403930664,482.5
2017-04-18,2824.39990234375,2118.75,176.0500030517578,52.09090805053711,482.7999877929688
2017-04-19,2808.699951171875,2101.300048828125,174.85000610351562,54.15151596069336,481.9333190917969
2017-04-20,2831.5,2102.39990234375,179.64999389648438,53.96969604492188,480.8666687011719
2017-04-21,2824.300048828125,2113.949951171875,175.1999969482422,54.69696807861328,477.2000122070313
2017-04-24,2867.75,2129.949951171875,178.89999389648438,55.07575607299805,476.5666809082031
2017-04-25,2896.800048828125,2170.5,181.8000030517578,54.621212005615234,492.8999938964844
2017-04-26,2885.449951171875,2145.25,181.6499938964844,54.48484802246094,487.8333435058594
2017-04-27,2866.050048828125,2122.25,181.3999938964844,54.409088134765625,490.6666564941406
2017-04-28,2864.0,2114.449951171875,187.5500030517578,55.43939208984375,479.5
2017-05-02,2898.0,2066.39990234375,188.6499938964844,55.48484802246094,493.23333740234375
2017-05-03,2933.25,2066.449951171875,189.5500030517578,54.19696807861328,490.7999877929688
2017-05-04,2942.550048828125,2109.39990234375,195.75,55.07575607299805,487.6666564941406
2017-05-05,2887.64990234375,2056.0,187.3999938964844,54.39393997192383,483.1666564941406
2017-05-08,2856.949951171875,2070.35009765625,188.8500061035156,54.80302810668945,477.0666809082031
2017-05-09,2873.14990234375,2106.39990234375,186.75,54.92424011230469,480.9333190917969
2017-05-10,2904.800048828125,2125.699951171875,185.5500030517578,55.74242401123047,485.5
2017-05-11,2998.449951171875,2150.85009765625,187.8999938964844,55.07575607299805,487.1000061035156
2017-05-12,3004.800048828125,2180.0,186.3999938964844,54.3636360168457,488.76666259765625
2017-05-15,2999.699951171875,2196.85009765625,188.8000030517578,54.530303955078125,485.23333740234375
2017-05-16,3024.0,2237.800048828125,193.5500030517578,55.33333206176758,488.8666687011719
2017-05-17,3039.699951171875,2215.85009765625,191.75,54.56060409545898,484.9666748046875
2017-05-18,2973.10009765625,2200.39990234375,187.4499969482422,53.01515197753906,476.6000061035156
2017-05-19,2972.64990234375,2159.800048828125,188.75,52.75757598876953,468.2999877929688
2017-05-22,2914.14990234375,2095.64990234375,182.8000030517578,53.227272033691406,463.73333740234375
2017-05-23,2824.949951171875,2049.10009765625,182.0,52.1363639831543,466.3666687011719
2017-05-24,2764.300048828125,2034.25,175.75,50.54545211791992,474.6000061035156
2017-05-25,2822.800048828125,2068.39990234375,181.5,52.121212005615234,484.5666809082031
2017-05-26,2814.10009765625,2066.550048828125,179.4499969482422,53.01515197753906,499.76666259765625
2017-05-29,2837.949951171875,2058.800048828125,173.64999389648438,52.28787612915039,503.23333740234375
2017-05-30,2851.39990234375,2066.10009765625,178.5,51.56060409545898,492.5
2017-05-31,2845.949951171875,2060.35009765625,178.0500030517578,52.31818008422852,495.1000061035156
2017-06-01,2839.35009765625,2075.75,179.0,52.33333206176758,492.6666564941406
2017-06-02,2852.85009765625,2097.0,178.89999389648438,52.15151596069336,483.2000122070313
2017-06-05,2898.39990234375,2095.39990234375,178.60000610351562,51.530303955078125,485.7000122070313
2017-06-06,2873.550048828125,2095.5,174.4499969482422,51.25757598876953,483.7000122070313
2017-06-07,2876.0,2139.75,176.8000030517578,51.98484802246094,478.2000122070313
2017-06-08,2868.14990234375,2112.89990234375,174.85000610351562,51.31818008422852,471.23333740234375
2017-06-09,2865.800048828125,2118.35009765625,173.75,50.98484802246094,469.1666564941406
2017-06-12,2824.60009765625,2128.300048828125,168.0500030517578,50.18181610107422,467.7999877929688
2017-06-13,2834.89990234375,2126.050048828125,169.75,50.01515197753906,466.0
2017-06-14,2825.14990234375,2124.14990234375,172.8000030517578,50.30302810668945,461.3333435058594
2017-06-15,2814.39990234375,2102.550048828125,169.60000610351562,50.59090805053711,446.9333190917969
2017-06-16,2809.800048828125,2112.35009765625,167.6999969482422,51.43939208984375,449.2000122070313
2017-06-19,2827.75,2112.75,168.0500030517578,51.10606002807617,444.76666259765625
2017-06-20,2815.300048828125,2126.050048828125,167.35000610351562,50.8636360168457,443.1666564941406
2017-06-21,2817.5,2115.14990234375,167.0,51.30302810668945,436.26666259765625
2017-06-22,2845.699951171875,2126.0,165.14999389648438,50.42424011230469,427.8666687011719
2017-06-23,2824.300048828125,2121.800048828125,160.85000610351562,50.09090805053711,420.5
2017-06-27,2779.300048828125,2104.89990234375,154.85000610351562,48.65151596069336,408.0333251953125
2017-06-28,2777.050048828125,2100.550048828125,155.60000610351562,48.409088134765625,411.1333312988281
2017-06-29,2801.300048828125,2105.699951171875,155.5,48.48484802246094,417.3666687011719
2017-06-30,2791.199951171875,2112.85009765625,161.64999389648438,48.95454406738281,426.26666259765625
2017-07-03,2789.35009765625,2104.39990234375,161.85000610351562,49.21212005615234,432.8999938964844
2017-07-04,2769.64990234375,2126.550048828125,159.35000610351562,49.51515197753906,438.1333312988281
2017-07-05,2771.25,2151.10009765625,160.8000030517578,51.39393997192383,441.3999938964844
2017-07-06,2728.60009765625,2131.89990234375,162.39999389648438,52.121212005615234,440.0333251953125
2017-07-07,2708.25,2135.300048828125,160.5500030517578,51.57575607299805,442.6333312988281
2017-07-10,2730.64990234375,2127.10009765625,166.60000610351562,52.33333206176758,443.1000061035156
2017-07-11,2792.75,2136.10009765625,162.64999389648438,51.84848403930664,452.2000122070313
2017-07-12,2785.85009765625,2163.699951171875,163.5,51.65151596069336,455.7999877929688
2017-07-13,2789.75,2195.699951171875,163.39999389648438,52.45454406738281,458.5499877929688
2017-07-14,2809.800048828125,2241.14990234375,165.0,52.5,460.7999877929688
2017-07-17,2821.25,2223.300048828125,164.35000610351562,53.0,467.4500122070313
